site_id,site_number,name,habitat_type,plant_id,treatment_id,cage,water,month,month_number,taxon_id,taxon_name,order,suborder,super_family,family,subfamily,genus,guild,comment,dry_mass,indiv_count
UP,7,Usery Mountain Preserve,Desert,4,O,0,LOW,March,4,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
UP,7,Usery Mountain Preserve,Desert,5,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,6,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,7,G,0,MEDIUM,March,4,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,8,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,10,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,12,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,13,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,14,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,15,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,16,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,19,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,20,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,21,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,22,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,March,4,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,March,4,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
UP,7,Usery Mountain Preserve,Desert,24,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,25,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,26,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,27,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,28,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,29,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,30,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,31,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,32,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,33,G,0,MEDIUM,March,4,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,March,4,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,March,4,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,40,R,1,LOW,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,41,B,1,MEDIUM,March,4,205,Tephritidae #2,Diptera,na,Tephritoidea,Tephritidae,na,Trupanea,h,na,23.17201,1
UP,7,Usery Mountain Preserve,Desert,42,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,43,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,44,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,45,R,1,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,46,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,47,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,7
UP,7,Usery Mountain Preserve,Desert,49,B,1,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,50,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,51,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,52,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,53,Y,1,HIGH,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,54,B,1,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,55,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,56,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,57,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,57,Y,1,HIGH,March,4,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
UP,7,Usery Mountain Preserve,Desert,58,O,0,LOW,March,4,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,59,Y,1,HIGH,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,59,Y,1,HIGH,March,4,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,h,na,1.77294,1
UP,7,Usery Mountain Preserve,Desert,60,G,0,MEDIUM,March,4,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,11
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,March,4,65,Coccoidea,Hemiptera,Sternorrhyncha,Coccoidea,na,na,na,h,na,18.23509,1
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,2
ES,8,Estrella Mountain Regional Park,Desert,2,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,15
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,2
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,126,Lyonetiidae,Lepidoptera,na,Yponomeutoidea,Lyonetiidae,na,na,h,na,18.67595,1
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,March,4,167,Psyllidae,Hemiptera,Sternorrhyncha,Psylloidea,Psyllidae,na,na,h,na,3.80926,1
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,136,Miridae I,Hemiptera,Heteroptera,na,Miridae,na,na,h,immature,172.72759,2
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,2
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,258,Phlaeothripidae,Thysanoptera,Tubulifera,na,Phlaeothripidae,na,na,h,na,5.39692,1
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,1
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,March,4,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,h,na,18.19626,1
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,87
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,3
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,3
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,6
ES,8,Estrella Mountain Regional Park,Desert,7,B,1,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,43
ES,8,Estrella Mountain Regional Park,Desert,7,B,1,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ES,8,Estrella Mountain Regional Park,Desert,8,B,1,MEDIUM,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
ES,8,Estrella Mountain Regional Park,Desert,8,B,1,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,22
ES,8,Estrella Mountain Regional Park,Desert,8,B,1,MEDIUM,March,4,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,6
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,March,4,151,Mymaridae,Hymenoptera,Apocrita,Chalcidoidea,Mymaridae,na,na,para,na,0.72317,1
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,2
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,6
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,2
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,5
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,March,4,267,Agromyzidae #3,Diptera,Brachycera,Opomyzoidea,Agromyzidae,na,Melanagromyza,h,na,13.37731,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,2
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,65,Coccoidea,Hemiptera,Sternorrhyncha,Coccoidea,na,na,na,h,na,18.23509,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,88,Encyrtidae,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,na,na,para,na,2.32481,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,3
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,137,Miridae #2 I,Hemiptera,Heteroptera,na,Miridae,na,na,h,immature,2.31501,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,4
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,16
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,h,na,18.19626,1
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,3
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,6
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,3
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,137,Miridae #2 I,Hemiptera,Heteroptera,na,Miridae,na,na,h,immature,2.31501,1
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,8
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,234,Chrysopidae #2,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Eremochrysa,p,na,121.03187,2
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,2
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,3
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,2
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,10
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,7
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,2
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,12
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,4
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,73,Coleoptera I,Coleoptera,na,na,na,na,na,h,immature,48.81691,1
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,3
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,205,Tephritidae #2,Diptera,na,Tephritoidea,Tephritidae,na,Trupanea,h,na,23.17201,1
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,234,Chrysopidae #2,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Eremochrysa,p,na,121.03187,3
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,265,Tephritidae #6,Diptera,na,Tephritoidea,Tephritidae,na,Neotephritis,h,na,66.14773,1
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,1
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,19
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,March,4,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,2
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,61
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,4
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,112,Ichneumonidae,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,na,na,para,na,53.60464,1
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,2
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,March,4,234,Chrysopidae #2,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Eremochrysa,p,na,121.03187,3
ES,8,Estrella Mountain Regional Park,Desert,18,Y,1,HIGH,March,4,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
ES,8,Estrella Mountain Regional Park,Desert,18,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,4
ES,8,Estrella Mountain Regional Park,Desert,18,Y,1,HIGH,March,4,136,Miridae I,Hemiptera,Heteroptera,na,Miridae,na,na,h,immature,172.72759,2
ES,8,Estrella Mountain Regional Park,Desert,19,B,1,MEDIUM,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
ES,8,Estrella Mountain Regional Park,Desert,19,B,1,MEDIUM,March,4,65,Coccoidea,Hemiptera,Sternorrhyncha,Coccoidea,na,na,na,h,na,18.23509,1
ES,8,Estrella Mountain Regional Park,Desert,19,B,1,MEDIUM,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,2
ES,8,Estrella Mountain Regional Park,Desert,20,Y,1,HIGH,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,20,Y,1,HIGH,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,1
ES,8,Estrella Mountain Regional Park,Desert,20,Y,1,HIGH,March,4,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,3
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,119,Plutellidae,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,na,133.83649,2
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,137,Miridae #2 I,Hemiptera,Heteroptera,na,Miridae,na,na,h,immature,2.31501,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,205,Tephritidae #2,Diptera,na,Tephritoidea,Tephritidae,na,Trupanea,h,na,23.17201,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,213,Thomisidae,Araneae,na,Thomisoidea,Thomisidae,na,na,p,na,na,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,268,Coccinellidae #7,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Microweisea,p,na,1.63527,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,March,4,275,Plutellidae I,Lepidoptera,na,Yponomeutoidea,Plutellidae,na,na,h,immature,201.82145,1
ES,8,Estrella Mountain Regional Park,Desert,22,O,0,LOW,March,4,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
