site_id,site_number,name,habitat_type,plant_id,treatment_id,plant_tag,height,D1,D2,D3,D4,plant_dry_mass,month,field_personnel
ME,10,Meyer Elementary,Urban,31,G,ME31G,45,26,25,33,17,67.56,April,CB
ME,10,Meyer Elementary,Urban,32,R,ME32R,71,48,47,24,18,146.47,April,CB
ME,10,Meyer Elementary,Urban,33,G,ME33G,56,47,17,26,20,92.04,April,CB
ME,10,Meyer Elementary,Urban,34,Y,ME34Y,84,35,21,28,33,148.02,April,CB
ME,10,Meyer Elementary,Urban,35,B,ME35B,45,31,21,14,3,45.86,April,CB
ME,10,Meyer Elementary,Urban,36,O,ME36O,48,23,16,14,14,47.53,April,CB
ME,10,Meyer Elementary,Urban,37,P,ME37P,54,71,34,62,54,180.33,April,CB
ME,10,Meyer Elementary,Urban,38,B,ME38B,63,52,42,36,36,157.67,April,CB
ME,10,Meyer Elementary,Urban,39,O,ME39O,46,26,20,25,17,60.06,April,CB
ME,10,Meyer Elementary,Urban,40,Y,ME40Y,58,34,36,27,10,92.74,April,CB
ME,10,Meyer Elementary,Urban,41,R,ME41R,61,60,48,38,53,183.48,April,CB
ME,10,Meyer Elementary,Urban,42,B,ME42B,46,38,3,25,24,61.44,April,CB
ME,10,Meyer Elementary,Urban,43,R,ME43R,48,33,14,14,5,46.8,April,CB
ME,10,Meyer Elementary,Urban,44,Y,ME44Y,55,42,18,29,32,99.57,April,CB
ME,10,Meyer Elementary,Urban,45,O,ME45O,65,44,33,37,23,133.89,April,CB
ME,10,Meyer Elementary,Urban,46,O,ME46O,46,42,27,23,14,72.57,April,CB
ME,10,Meyer Elementary,Urban,47,G,ME47G,44,43,42,25,35,95.39,April,CB
ME,10,Meyer Elementary,Urban,48,B,ME48B,44,40,30,26,27,80.69,April,CB
ME,10,Meyer Elementary,Urban,49,G,ME49G,43,32,25,23,22,65.16,April,CB
ME,10,Meyer Elementary,Urban,50,P,ME50P,38,34,13,25,17,50.02,April,CB
ME,10,Meyer Elementary,Urban,51,Y,ME51Y,60,17,16,10,10,46.98,April,CB
ME,10,Meyer Elementary,Urban,52,R,ME52R,100,83,54,44,14,297.11,April,CB
ME,10,Meyer Elementary,Urban,53,G,ME53G,58,9,44,41,32,109.51,April,CB
ME,10,Meyer Elementary,Urban,54,O,ME54O,40,21,23,17,20,47.89,April,CB
ME,10,Meyer Elementary,Urban,55,B,ME55B,58,44,34,31,22,113.93,April,CB
ME,10,Meyer Elementary,Urban,56,R,ME56R,60,30,19,28,28,94.17,April,CB
ME,10,Meyer Elementary,Urban,57,B,ME57B,40,32,18,18,27,56.32,April,CB
ME,10,Meyer Elementary,Urban,58,G,ME58G,53,46,39,14,12,87.84,April,CB
ME,10,Meyer Elementary,Urban,59,R,ME59R,38,45,29,27,31,74.69,April,CB
ME,10,Meyer Elementary,Urban,60,O,ME60O,49,33,20,17,21,66.26,April,CB
ME,10,Meyer Elementary,Urban,1,R,ME01R,58,25,27,34,26,97.15,May,EM
ME,10,Meyer Elementary,Urban,2,G,ME02G,83,51,50,52,67,277.91,May,EM
ME,10,Meyer Elementary,Urban,3,Y,ME03Y,59,19,21,44,23,94.37,May,EM
ME,10,Meyer Elementary,Urban,4,Y,ME04Y,51,43,39,40,43,126.4,May,EM
ME,10,Meyer Elementary,Urban,5,P,ME05P,81,62,43,36,39,221.06,May,EM
ME,10,Meyer Elementary,Urban,6,P,ME06P,35,15,12,12,25,32.9,May,EM
ME,10,Meyer Elementary,Urban,7,R,ME07R,58,20,27,21,10,67.24,May,EM
ME,10,Meyer Elementary,Urban,8,Y,ME08Y,38,22,26,27,22,54.6,May,EM
ME,10,Meyer Elementary,Urban,9,O,ME09O,42,22,27,26,26,62.98,May,EM
ME,10,Meyer Elementary,Urban,10,G,ME10G,66,41,49,53,62,204.88,May,EM
ME,10,Meyer Elementary,Urban,11,O,ME11O,111,35,81,33,35,311.44,May,EM
ME,10,Meyer Elementary,Urban,12,Y,ME12Y,71,46,36,28,30,149.73,May,EM
ME,10,Meyer Elementary,Urban,13,P,ME13P,45,25,23,33,24,70.28,May,EM
ME,10,Meyer Elementary,Urban,14,R,ME14R,45,34,20,36,33,82.55,May,EM
ME,10,Meyer Elementary,Urban,15,P,ME15P,35,16,15,10,10,26.12,May,EM
ME,10,Meyer Elementary,Urban,16,G,ME16G,32,21,20,27,22,42.48,May,EM
ME,10,Meyer Elementary,Urban,17,O,ME17O,54,34,21,37,40,106.77,May,EM
ME,10,Meyer Elementary,Urban,18,P,ME18P,55,13,22,16,15,53.75,May,EM
ME,10,Meyer Elementary,Urban,19,R,ME19R,67,25,31,31,25,112.5,May,EM
ME,10,Meyer Elementary,Urban,20,B,ME20B,82,21,43,31,16,136.91,May,EM
ME,10,Meyer Elementary,Urban,21,B,ME21B,66,35,27,41,34,135.99,May,EM
ME,10,Meyer Elementary,Urban,22,P,ME22P,70,40,42,48,42,181.96,May,EM
ME,10,Meyer Elementary,Urban,23,G,ME23G,48,23,13,17,23,54.03,May,EM
ME,10,Meyer Elementary,Urban,24,B,ME24B,47,35,38,32,34,97.71,May,EM
ME,10,Meyer Elementary,Urban,25,Y,ME25Y,79,37,47,41,45,203.34,May,EM
ME,10,Meyer Elementary,Urban,26,Y,ME26Y,40,24,25,32,23,61.75,May,EM
ME,10,Meyer Elementary,Urban,27,P,ME27P,55,52,30,48,35,136.49,May,EM
ME,10,Meyer Elementary,Urban,28,B,ME28B,57,20,50,34,37,120.63,May,EM
ME,10,Meyer Elementary,Urban,29,P,ME29P,43,11,9,12,9,25.79,May,EM
ME,10,Meyer Elementary,Urban,30,O,ME30O,51,17,24,27,19,65.93,May,EM
ME,10,Meyer Elementary,Urban,31,G,ME31G,44,21,16,30,21,57.4,May,EM
ME,10,Meyer Elementary,Urban,32,R,ME32R,61,29,34,30,25,107.84,May,EM
ME,10,Meyer Elementary,Urban,33,G,ME33G,55,40,21,21,34,95.39,May,EM
ME,10,Meyer Elementary,Urban,34,Y,ME34Y,65,26,26,22,27,98.2,May,EM
ME,10,Meyer Elementary,Urban,35,B,ME35B,27,15,13,16,18,24.46,May,EM
ME,10,Meyer Elementary,Urban,36,O,ME36O,48,25,31,33,32,86.7,May,EM
ME,10,Meyer Elementary,Urban,37,P,ME37P,58,78,59,76,62,242.2,May,EM
ME,10,Meyer Elementary,Urban,38,B,ME38B,56,49,50,31,54,155.31,May,EM
ME,10,Meyer Elementary,Urban,39,O,ME39O,41,20,25,23,25,56.51,May,EM
ME,10,Meyer Elementary,Urban,40,Y,ME40Y,44,39,26,34,33,86.7,May,EM
ME,10,Meyer Elementary,Urban,41,R,ME41R,60,51,60,49,72,210.89,May,EM
ME,10,Meyer Elementary,Urban,42,B,ME42B,38,27,22,31,23,58.03,May,EM
ME,10,Meyer Elementary,Urban,43,R,ME43R,48,39,21,21,22,73.6,May,EM
ME,10,Meyer Elementary,Urban,44,Y,ME44Y,48,37,34,42,35,106.41,May,EM
ME,10,Meyer Elementary,Urban,45,O,ME45O,61,42,40,48,52,167.55,May,EM
ME,10,Meyer Elementary,Urban,46,O,ME46O,39,32,29,20,15,55.47,May,EM
ME,10,Meyer Elementary,Urban,47,G,ME47G,51,37,47,46,46,134.98,May,EM
ME,10,Meyer Elementary,Urban,48,B,ME48B,37,24,35,41,25,68.77,May,EM
ME,10,Meyer Elementary,Urban,49,G,ME49G,38,30,22,27,27,59.75,May,EM
ME,10,Meyer Elementary,Urban,50,P,ME50P,42,30,16,23,18,54.12,May,EM
ME,10,Meyer Elementary,Urban,51,Y,ME51Y,48,22,22,15,18,54.75,May,EM
ME,10,Meyer Elementary,Urban,52,R,ME52R,98,38,50,47,52,278.93,May,EM
ME,10,Meyer Elementary,Urban,53,G,ME53G,69,82,54,70,67,286.84,May,EM
ME,10,Meyer Elementary,Urban,54,O,ME54O,45,27,20,22,26,63.48,May,EM
ME,10,Meyer Elementary,Urban,55,B,ME55B,52,25,35,35,34,100.38,May,EM
ME,10,Meyer Elementary,Urban,56,R,ME56R,55,21,29,39,24,92.88,May,EM
ME,10,Meyer Elementary,Urban,57,B,ME57B,41,31,12,34,15,55.89,May,EM
ME,10,Meyer Elementary,Urban,58,G,ME58G,51,26,35,39,27,96.86,May,EM
ME,10,Meyer Elementary,Urban,59,R,ME59R,34,35,36,40,34,73.39,May,EM
ME,10,Meyer Elementary,Urban,60,O,ME60O,28,27,20,22,34,42.54,May,EM
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,53,33,21,24,28,83.81,December,EM
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,26,25,22,35,23,40.23,December,EM
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,33,17,22,28,24,44.33,December,EM
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,62,19,18,21,15,67.27,December,EM
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,40,25,21,20,21,51.5,December,EM
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,60,33,22,33,29,105.13,December,EM
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,50,26,18,27,19,66.88,December,EM
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,52,13,16,12,21,47.65,December,EM
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,46,29,32,23,17,69.09,December,EM
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,39,41,17,34,31,71.37,December,EM
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,45,29,25,28,22,69.6,December,EM
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,50,36,23,28,21,80.51,December,EM
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,61,38,33,27,44,130.18,December,EM
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,61,35,30,32,20,106.91,December,EM
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,68,50,43,58,32,188.17,December,EM
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,51,18,25,15,13,53.62,December,EM
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,73,16,29,22,37,113.84,December,EM
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,49,22,19,17,21,57.39,December,EM
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,47,35,22,22,23,71.33,December,EM
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,36,23,34,32,19,57.64,December,EM
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,56,15,28,12,22,64.04,December,EM
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,51,22,22,18,27,67.47,December,EM
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,40,16,18,21,19,43.68,December,EM
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,55,26,19,26,22,76.19,December,EM
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,37,27,26,22,24,54.25,December,EM
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,51,22,37,22,17,74.42,December,EM
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,52,26,24,29,30,84.57,December,EM
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,67,29,18,21,27,95.16,December,EM
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,59,20,18,19,21,68.42,December,EM
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,30,21,18,20,20,34.84,December,EM
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,52,23,19,23,20,65.67,December,EM
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,58,17,20,24,27,76.02,December,EM
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,63,19,30,28,22,93.21,December,EM
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,45,24,32,35,23,76.41,December,EM
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,94,28,29,40,25,173.17,December,EM
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,47,26,22,24,22,65.64,December,EM
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,72,23,34,31,35,133.14,December,EM
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,50,20,31,28,24,76.72,December,EM
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,69,28,22,24,21,98.05,December,EM
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,50,24,25,36,30,85.82,December,EM
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,50,21,34,28,39,91.13,December,EM
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,52,30,20,32,22,80.63,December,EM
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,68,30,26,31,25,114.21,December,EM
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,46,37,22,36,20,78.84,December,EM
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,61,22,16,14,15,60.64,December,EM
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,51,22,19,26,22,67.47,December,EM
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,52,19,22,18,40,76.69,December,EM
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,57,24,33,32,41,111.07,December,EM
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,46,25,23,31,22,69.09,December,EM
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,52,32,31,29,30,94.84,December,EM
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,46,19,36,25,23,70.48,December,EM
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,35,28,21,21,25,49.16,December,EM
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,49,32,23,32,33,87.79,December,EM
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,54,26,22,31,19,78.87,December,EM
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,54,14,23,28,15,64.16,December,EM
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,51,31,36,32,25,94.54,December,EM
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,50,23,22,23,21,66.13,December,EM
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,42,32,15,20,21,54.75,December,EM
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,47,31,18,20,22,63.51,December,EM
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,52,31,20,23,18,71.18,December,EM
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,56,33,28,21,28,92.04,January,CB
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,33,27,26,28,21,49.78,January,CB
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,35,28,26,16,13,42.86,January,CB
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,69,23,12,21,23,81.28,January,CB
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,39,17,25,16,19,44.33,January,CB
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,56,47,40,42,26,130.45,January,CB
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,50,29,22,28,19,72.93,January,CB
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,52,28,12,14,12,50.77,January,CB
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,45,36,19,31,34,80.51,January,CB
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,42,40,30,20,11,62.98,January,CB
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,45,31,21,33,23,72.33,January,CB
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,51,34,23,29,24,83.69,January,CB
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,64,33,34,26,28,116.16,January,CB
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,61,34,28,27,12,92.06,January,CB
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,63,59,45,22,37,154.77,January,CB
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,56,27,21,21,13,68.27,January,CB
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,77,20,19,17,13,79.19,January,CB
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,52,28,19,14,18,60.96,January,CB
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,53,21,22,32,5,62.95,January,CB
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,43,42,27,34,17,76.87,January,CB
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,56,45,11,28,17,84.39,January,CB
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,53,24,25,19,20,69.36,January,CB
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,37,29,17,23,17,47.01,January,CB
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,57,38,11,26,10,72.1,January,CB
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,40,24,7,22,17,41.28,January,CB
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,55,42,29,21,26,97.06,January,CB
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,51,46,24,28,22,91.44,January,CB
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,66,32,22,27,16,95.72,January,CB
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,64,48,22,19,22,106.41,January,CB
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,33,24,18,19,20,39.38,January,CB
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,54,31,23,26,21,81.33,January,CB
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,61,39,25,7,9,72.63,January,CB
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,68,53,10,17,35,117.32,January,CB
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,52,33,22,22,26,79.84,January,CB
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,94,83,38,25,22,239.76,January,CB
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,51,30,18,17,14,59.77,January,CB
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,72,31,31,25,20,115.55,January,CB
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,49,28,21,22,17,64.04,January,CB
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,71,37,22,19,31,116.08,January,CB
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,53,37,30,28,25,95.08,January,CB
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,57,32,19,24,24,84.19,January,CB
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,55,32,20,29,24,86.2,January,CB
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,69,53,35,33,20,146.5,January,CB
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,49,36,23,34,12,76.64,January,CB
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,62,37,11,13,12,67.27,January,CB
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,50,27,34,23,24,80.51,January,CB
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,55,37,17,20,17,74.52,January,CB
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,60,39,34,37,24,120.68,January,CB
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,46,26,22,25,23,65.61,January,CB
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,42,39,23,29,24,71.87,January,CB
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,54,37,21,21,13,73.96,January,CB
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,37,27,15,21,8,38.69,January,CB
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,55,27,23,16,20,70.36,January,CB
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,54,27,14,25,24,72.33,January,CB
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,54,33,40,21,20,91.98,January,CB
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,55,47,21,28,32,105.43,January,CB
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,54,27,17,25,17,69.06,January,CB
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,40,33,15,19,17,49.69,January,CB
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,47,31,18,21,17,60.67,January,CB
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,55,34,21,24,27,87.03,January,CB
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,71,27,35,27,37,134.52,February,EM
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,40,22,35,39,26,72.63,February,EM
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,45,26,26,34,29,77.1,February,EM
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,85,23,24,30,19,122.51,February,EM
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,42,23,20,21,22,53.48,February,EM
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,68,57,20,40,35,155.8,February,EM
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,55,31,28,40,29,105.43,February,EM
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,52,28,12,14,12,50.77,February,EM
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,62,34,40,32,19,116.25,February,EM
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,57,45,17,30,36,109.33,February,EM
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,55,34,25,37,27,101.24,February,EM
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,57,27,24,29,24,88.52,February,EM
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,61,42,33,39,38,139.51,February,EM
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,72,32,35,27,47,152.98,February,EM
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,80,31,33,40,45,180.11,February,EM
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,76,25,40,32,25,139.51,February,EM
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,78,15,15,13,30,84.97,February,EM
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,72,27,32,30,23,121.04,February,EM
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,65,34,25,22,19,97.21,February,EM
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,50,41,45,46,32,123.12,February,EM
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,62,15,30,16,38,91.71,February,EM
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,54,24,30,26,25,84.6,February,EM
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,37,29,17,23,17,47.01,February,EM
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,55,12,25,27,11,61.22,February,EM
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,45,22,25,19,22,58.73,February,EM
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,63,20,30,31,24,98.96,February,EM
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,67,36,34,33,54,158.61,February,EM
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,77,28,29,29,24,127.24,February,EM
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,86,20,30,12,39,130.54,February,EM
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,39,22,26,26,24,56.65,February,EM
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,62,22,20,30,29,93.59,February,EM
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,57,23,20,20,15,66.07,February,EM
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,83,37,35,25,20,146.23,February,EM
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,66,38,32,32,34,134.98,February,EM
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,95,45,37,32,30,207.19,February,EM
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,60,25,18,21,25,79.6,February,EM
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,82,16,33,31,37,144.43,February,EM
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,53,31,24,27,25,84.62,February,EM
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,80,38,36,23,20,140.85,February,EM
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,64,28,20,35,21,99.58,February,EM
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,62,32,33,30,29,115.31,February,EM
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,60,29,27,34,30,107.87,February,EM
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,70,35,26,33,45,146.52,February,EM
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,58,33,22,25,30,95.39,February,EM
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,70,31,30,20,20,105.89,February,EM
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,60,45,20,40,21,113.35,February,EM
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,63,26,22,27,31,99.92,February,EM
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,84,40,37,34,46,199.61,February,EM
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,47,33,23,30,23,76.31,February,EM
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,48,33,28,33,34,91.8,February,EM
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,55,19,33,24,25,82.86,February,EM
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,40,28,20,23,22,55.11,February,EM
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,66,23,35,35,30,121.87,February,EM
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,61,28,19,27,24,89.28,February,EM
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,59,32,20,30,12,82.72,February,EM
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,66,31,40,35,27,131.95,February,EM
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,61,24,27,22,34,97.62,February,EM
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,42,34,15,24,23,59.81,February,EM
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,56,40,22,23,24,91.19,February,EM
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,58,40,18,31,30,103.33,February,EM
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,70,35,18,34,31,124.04,March,CB
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,39,36,25,22,24,61.94,March,CB
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,50,33,34,25,34,94.17,March,CB
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,93,32,14,28,24,137.09,March,CB
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,46,25,18,23,16,55.89,March,CB
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,71,61,22,54,41,191.15,March,CB
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,65,33,33,30,28,120.98,March,CB
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,45,23,28,39,22,75.05,March,CB
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,67,47,19,37,29,132.96,March,CB
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,65,45,17,37,25,120.98,March,CB
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,57,37,26,33,26,104.12,March,CB
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,69,17,29,27,20,95.95,March,CB
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,60,42,31,38,18,116.1,March,CB
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,76,57,24,32,29,162.79,March,CB
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,54,45,41,64,70,179.5,March,CB
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,75,20,17,14,20,79.37,March,CB
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,69,45,31,14,23,116.97,March,CB
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,74,34,14,28,28,115.43,March,CB
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,67,51,16,23,30,120.68,March,CB
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,53,54,51,20,29,122.54,March,CB
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,59,51,18,18,29,102.45,March,CB
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,55,27,21,22,15,69.53,March,CB
